sigma,F_meas,F_fit,residual
3427.85,-0.175876530505384,-0.252298632591372,0.0764221020859882
3428.332,-0.165318069110807,-0.255484639462379,0.0901665703515722
3428.814,-0.182761221010335,-0.258628891119386,0.075867670109051
3429.296,-0.169137334366756,-0.261730904040727,0.0925935696739708
3429.778,-0.174081547345331,-0.264790201181959,0.0907086538366281
3430.26,-0.183876828113839,-0.267806312048994,0.0839294839351553
3430.742,-0.191394474842593,-0.270778772770267,0.0793842979276748
3431.224,-0.178578835704464,-0.273707126167863,0.0951282904633996
3431.707,-0.215509174991173,-0.276596858179665,0.0610876831884923
3432.189,-0.196011747298776,-0.27943555870025,0.0834238114014738
3432.671,-0.204881318269873,-0.282228820322467,0.077347502052594
3433.153,-0.232257156087766,-0.284976213348204,0.0527190572604389
3433.635,-0.216388598938416,-0.287677315113179,0.0712887161747631
3434.117,-0.213608165010474,-0.290331710051769,0.0767235450412958
3434.599,-0.225310372495279,-0.292938989760768,0.0676286172654889
3435.081,-0.233643319586914,-0.295498753061942,0.0618554334750277
3435.563,-0.224174074482193,-0.298010606063633,0.073836531581441
3436.046,-0.225676069213911,-0.300479222864753,0.0748031536508417
3436.528,-0.222246722934827,-0.30289400166301,0.0806472787281832
3437.01,-0.2062183290628,-0.305259732041057,0.0990414029782573
3437.492,-0.212207275805849,-0.307576049861718,0.0953687740558689
3437.974,-0.222568971374841,-0.309842598565154,0.087273627190313
3438.456,-0.221400703983516,-0.312059029223507,0.0906583252399907
3438.938,-0.222112821848512,-0.314225000594393,0.0921121787458807
3439.42,-0.229161723189389,-0.316340179173274,0.0871784559838847
3439.903,-0.230705828889612,-0.318408468167451,0.0877026392778392
3440.385,-0.224373280439895,-0.320420984814976,0.0960477043750804
3440.867,-0.237496770138758,-0.322381754454292,0.0848849843155342
3441.349,-0.242416596217655,-0.32429047504807,0.0818738788304151
3441.831,-0.246450866911051,-0.3261468525406,0.0796959856295497
3442.313,-0.231813240456461,-0.327950600902872,0.0961373604464111
3442.795,-0.241026015094477,-0.329701442176415,0.0886754270819389
3443.277,-0.234492079068772,-0.33139910651597,0.0969070274471975
3443.76,-0.256523651879341,-0.333046687760951,0.0765230358816095
3444.241,-0.265189898016491,-0.334633865824964,0.0694439678084735
3444.724,-0.249349567858509,-0.336173593761334,0.0868240259028246
3445.206,-0.253425350228042,-0.337655902962336,0.0842305527342936
3445.688,-0.254965473195764,-0.339083808639388,0.0841183354436245
3446.17,-0.252383525024371,-0.340457090468674,0.0880735654443029
3446.652,-0.250282863979788,-0.341775536502825,0.0914926725230378
3447.134,-0.253184818331231,-0.343038943203431,0.0898541248721996
3447.616,-0.243577006351185,-0.344247115472222,0.100670109121038
3448.098,-0.267773556315465,-0.345399866681027,0.0776263103655617
3448.581,-0.257474623171237,-0.346499237035057,0.0890246138638198
3449.063,-0.244888600387032,-0.347540504388175,0.102651904001143
3449.545,-0.259131574391109,-0.348525841571675,0.0893942671805664
3450.027,-0.257225323472763,-0.349455096128638,0.0922297726558747
3450.509,-0.278123685924697,-0.3503281242023,0.072204438277603
3450.991,-0.288541010043076,-0.351144790558102,0.0626037805150257
3451.473,-0.271301204127521,-0.351904968604424,0.0806037644769024
3451.955,-0.298014046481153,-0.352608540412012,0.0545944939308588
3452.438,-0.281184810153142,-0.35325667973079,0.0720718695776478
3452.92,-0.288406592462447,-0.353846602037567,0.0654400095751195
3453.402,-0.307649517967981,-0.354379616284689,0.0467300983167077
3453.884,-0.27057505498707,-0.354855639377962,0.0842805843908918
3454.366,-0.274756851840635,-0.355274596962663,0.0805177451220274
3454.848,-0.291830246853241,-0.355636423434934,0.063806176581693
3455.33,-0.285643628353085,-0.35594106195185,0.0702974335987643
3455.812,-0.266777524672062,-0.35618846444013,0.0894109397680685
3456.294,-0.300317914145744,-0.356378591603513,0.0560606774577697
3456.777,-0.268354026172346,-0.356511628905883,0.0881576027335366
3457.259,-0.265412605439764,-0.356587003714204,0.0911743982744405
3457.741,-0.26884320288762,-0.356605038006782,0.0877618351191624
3458.223,-0.284119386866529,-0.356565727660462,0.072446340793933
3458.705,-0.276842465730905,-0.356469077345759,0.0796266116148541
3459.187,-0.274477827839007,-0.356315100526148,0.0818372726871407
3459.669,-0.292447061552959,-0.356103819455996,0.0636567579030365
3460.151,-0.277159105238759,-0.355835265177149,0.0786761599383903
3460.634,-0.276397805927886,-0.355508742144451,0.0791109362165655
3461.116,-0.291808153106516,-0.355125651114504,0.0633174980079886
3461.598,-0.295916025375167,-0.354685432800084,0.058769407424917
3462.08,-0.297474661115615,-0.354188153350054,0.0567134922344393
3462.562,-0.281054728713634,-0.353633887663483,0.072579158949849
3463.044,-0.319106166559028,-0.353022719378147,0.0339165528191196
3463.526,-0.318653253045632,-0.352354740857713,0.0337014878120816
3464.008,-0.313027556571367,-0.351630053177571,0.0386024966062039
3464.49,-0.306256965538246,-0.350848766109334,0.0445918005710879
3464.973,-0.301432692809687,-0.350009201371055,0.0485765085613678
3465.455,-0.300366236286909,-0.349114962762354,0.0487487264754454
3465.937,-0.295807750432825,-0.348164506373375,0.0523567559405497
3466.419,-0.302645743666073,-0.347157976596868,0.0445122329307948
3466.901,-0.323697414409505,-0.346095526424302,0.0223981120147969
3467.383,-0.307988531090199,-0.34497731742243,0.0369887863322305
3467.865,-0.30308967213951,-0.343803519708482,0.0407138475689722
3468.347,-0.316985255993071,-0.342574311924107,0.0255890559310362
3468.83,-0.304540142697444,-0.341287159144127,0.0367470164466822
3469.312,-0.302497945863141,-0.339947587147789,0.0374496412846479
3469.794,-0.293151357162728,-0.338553192304016,0.0454018351412883
3470.276,-0.287783825049225,-0.337104187082536,0.049320362033311
3470.758,-0.307317567980061,-0.335600792327447,0.0282832243473862
3471.24,-0.290605344417102,-0.334043237223377,0.0434378928062746
3471.722,-0.298721012826665,-0.332431759260307,0.0337107464336419
3472.204,-0.295829461679538,-0.330766604197186,0.0349371425176476
3472.687,-0.308345178000607,-0.329044405156663,0.0206992271560559
3473.168,-0.310285724620936,-0.327276286923921,0.016990562302985
3473.651,-0.298472510928157,-0.325447816904321,0.0269753059761636
3474.133,-0.280450674700411,-0.323570466205132,0.0431197915047211
3474.615,-0.30822309133486,-0.321640790474561,0.0134176991397011
3475.097,-0.303813769329704,-0.319659084266472,0.0158453149367683
3475.579,-0.311031767187778,-0.317625650113485,0.00659388292570712
3476.061,-0.299473193416599,-0.315540798480593,0.0160676050639939
3476.543,-0.303298456528388,-0.313404847717539,0.0101063911891504
3477.025,-0.314314475040081,-0.311218124010006,-0.00309635103007516
3477.508,-0.319532049419557,-0.308976267717824,-0.0105557817017329
3477.99,-0.300168032623947,-0.306688904195151,0.00652087157120412
3478.472,-0.318729566804613,-0.304351793527342,-0.0143777732772716
3478.954,-0.316245910497649,-0.30196529274751,-0.0142806177501389
3479.436,-0.299052662244002,-0.299529766462626,0.00047710421862468
3479.918,-0.309175060589492,-0.297045586797625,-0.0121294737918673
3480.4,-0.26855980408483,-0.29451313333831,0.02595332925348
3480.882,-0.27588107128566,-0.291932793073183,0.016051721787523
3481.365,-0.296030449195044,-0.289299459308025,-0.0067309898870187
3481.847,-0.285671667792595,-0.286624438433248,0.000952770640653133
3482.329,-0.284575865789396,-0.283902736390831,-0.000673129398564898
3482.811,-0.297499321761045,-0.281134769190126,-0.0163645525709188
3483.293,-0.283418494288185,-0.278320959935126,-0.00509753435305915
3483.775,-0.276801361956547,-0.275461738759623,-0.00133962319692393
3484.257,-0.290605013356949,-0.272557542761213,-0.0180474705957356
3484.739,-0.295064907085351,-0.269608815934295,-0.0254560911510557
3485.221,-0.292889861742839,-0.266616009101954,-0.0262738526408856
3485.704,-0.304192298959837,-0.263573235176661,-0.0406190637831754
3486.186,-0.298954569572278,-0.26049355871836,-0.0384610108539178
3486.668,-0.308946096945409,-0.257371195983422,-0.0515749009619866
3487.15,-0.303898949701217,-0.254206624421629,-0.0496923252795888
3487.632,-0.297082386466943,-0.251000327955393,-0.0460820585115501
3488.114,-0.295378135875147,-0.24775279690553,-0.0476253389696173
3488.596,-0.294345106563714,-0.244464527916109,-0.0498805786476047
3489.078,-0.274559247175898,-0.241136023878262,-0.0334232232976355
3489.561,-0.288628865483034,-0.237760764885271,-0.0508681005977623
3490.043,-0.278827290143838,-0.234353243215135,-0.0444740469287027
3490.525,-0.281269750687606,-0.230907032963969,-0.0503627177236371
3491.007,-0.264364625779287,-0.227422661242851,-0.036941964536436
3491.489,-0.260209454089296,-0.223900661014836,-0.0363087930744592
3491.971,-0.264597504293576,-0.220341571013208,-0.0442559332803684
3492.453,-0.274899545073605,-0.216745935658933,-0.0581536094146726
3492.935,-0.265786385116424,-0.213114304977077,-0.0526720801393478
3493.417,-0.282970353114663,-0.209447234512528,-0.0735231186021356
3493.9,-0.266379381037648,-0.205737568987678,-0.0606418120499698
3494.382,-0.25965819927265,-0.202001236649501,-0.0576569626231488
3494.864,-0.276008001572105,-0.198231164617335,-0.0777768369547701
3495.346,-0.254953916651271,-0.194427929665748,-0.0605259869855227
3495.828,-0.248970623231141,-0.190592113654751,-0.0583785095763902
3496.31,-0.252586520038456,-0.186724303440618,-0.0658622165978375
3496.792,-0.261431355805723,-0.182825090785825,-0.0786062650198975
3497.274,-0.26461607927126,-0.178895072268386,-0.0857210070028741
3497.757,-0.25262394817674,-0.174926601981859,-0.077697346194881
3498.239,-0.270648621481588,-0.170936719502013,-0.0997119019795745
3498.721,-0.262044198732141,-0.166917850139194,-0.0951263485929471
3499.203,-0.251879808690195,-0.162870608820505,-0.0890091998696895
3499.685,-0.269332270123485,-0.158795614823796,-0.110536655299689
3500.167,-0.263094801805696,-0.154693491682744,-0.108401310122952
3500.649,-0.262428352516519,-0.150564867091201,-0.111863485425318
3501.131,-0.261868401041642,-0.146410372806991,-0.115458028234652
3501.614,-0.257602400731152,-0.142221947131991,-0.115380453599161
3502.095,-0.248547306707803,-0.138026321929552,-0.110520984778251
3502.578,-0.246217382374908,-0.133789251496018,-0.11242813087889
3503.06,-0.248906508314729,-0.129537626221103,-0.119368882093626
3503.542,-0.240253526086036,-0.125263348943349,-0.114990177142687
3504.024,-0.238059194511205,-0.120967073756074,-0.117092120755131
3504.506,-0.22958168241879,-0.116649458125936,-0.112932224292854
3504.988,-0.199315528643595,-0.112311162792106,-0.0870043658514893
3505.47,-0.225413082026673,-0.107952851664913,-0.11746023036176
3505.952,-0.229491251415368,-0.103575191724095,-0.125916059691273
3506.435,-0.235788031950424,-0.0991697129312471,-0.136618319019177
3506.917,-0.214880548077716,-0.0947553314123746,-0.120125216665341
3507.399,-0.224125796788293,-0.0903236208146648,-0.133802175973628
3507.881,-0.213723386954921,-0.0858752593734907,-0.127848127581431
3508.363,-0.218152007456801,-0.0814109278775952,-0.136741079579206
3508.845,-0.221911847179566,-0.0769313095646887,-0.144980537614877
3509.327,-0.197225155015342,-0.0724370900166913,-0.124788064998651
3509.809,-0.205269229862758,-0.0679289570545904,-0.137340272808167
3510.292,-0.185602822125784,-0.0633982069593995,-0.122204615166384
3510.774,-0.195195345860185,-0.0588642937823338,-0.136331052077851
3511.256,-0.213426273339174,-0.0543185444736944,-0.159107728865479
3511.738,-0.200357793487687,-0.0497616547564327,-0.150596138731254
3512.22,-0.201040905237306,-0.0451943220618628,-0.155846583175444
3512.702,-0.212315857526292,-0.0406172454227059,-0.171698612103586
3513.184,-0.188339359299594,-0.0360311253658852,-0.152308233933708
3513.666,-0.183333119508895,-0.0314366638051487,-0.151896455703746
3514.148,-0.198943387112632,-0.026834563933343,-0.172108823179289
3514.631,-0.177706475766609,-0.0222159610852331,-0.155490514681376
3515.113,-0.168662633183725,-0.0176006865589251,-0.1510619466248
3515.595,-0.187241514909292,-0.0129798913623032,-0.174261623546989
3516.077,-0.158972209929072,-0.00835428272646078,-0.150617927202611
3516.559,-0.163700847235713,-0.00372456862061122,-0.159976278615102
3517.041,-0.168111615828785,0.000908542356494058,-0.169020158185279
3517.523,-0.177734574714833,0.00554434108515849,-0.183278915799992
3518.005,-0.164685182907355,0.0101821180335725,-0.174867300940928
3518.488,-0.155201839031466,0.0148307887678363,-0.170032627799303
3518.97,-0.172501521011089,0.0194703928758888,-0.191971913886978
3519.452,-0.175330959377902,0.0241098437501929,-0.199440803128095
3519.934,-0.148943773173645,0.0287484312988535,-0.177692204472499
3520.416,-0.174482421447166,0.0333854455623857,-0.207867867009552
3520.898,-0.140409293254493,0.0380201768225433,-0.178429470077036
3521.38,-0.16768159765881,0.0426519157111892,-0.210333513369999
3521.862,-0.158672713730514,0.0472799533190604,-0.205952667049574
3522.344,-0.158656080547264,0.0519035813044553,-0.210559661851719
3522.827,-0.167887409673835,0.056531668164397,-0.224419077838232
3523.309,-0.140054683330789,0.0611443418756153,-0.201199025206404
3523.791,-0.165421455007557,0.0657504839668012,-0.231171938974358
3524.273,-0.161501563811051,0.0703493894538984,-0.231850953264949
3524.755,-0.14629824885554,0.0749403544625675,-0.221238603318108
3525.237,-0.157124029262725,0.0795226763361295,-0.236646705598855
3525.719,-0.148566534161738,0.0840956537432951,-0.232662187905033
3526.201,-0.110900292689188,0.0886585867857441,-0.199558879474932
3526.684,-0.136197431118717,0.0932202098330492,-0.229417640951766
3527.166,-0.106379132416532,0.0977609362630103,-0.204140068679542
3527.648,-0.104054694795966,0.102289526863158,-0.206344221659124
3528.13,-0.104060287423817,0.106805288541796,-0.210865575965612
3528.612,-0.0950223494745011,0.111307530174482,-0.206329879648983
3529.094,-0.0924285501300588,0.115795562710078,-0.208224112840136
3529.576,-0.0803473885802291,0.120268699276364,-0.200616087856593
3530.058,-0.0736491040224472,0.124726255285392,-0.19837535930784
3530.541,-0.0597991273288976,0.129176745462755,-0.188975872791652
3531.022,-0.0764305827114455,0.133591899330666,-0.210022482042111
3531.505,-0.0601148121777086,0.138007754367408,-0.198122566545117
3531.987,-0.0708644357745634,0.142396152966207,-0.21326058874077
3532.469,-0.0582317024656618,0.146765584602703,-0.204997287068365
3532.951,-0.0671519214952916,0.151115380591876,-0.218267302087167
3533.433,-0.0609946621156645,0.155444875259754,-0.216439537375419
3533.915,-0.0653640235869375,0.159753406045564,-0.225117429632501
3534.397,-0.0719364751772318,0.164040313603282,-0.235976788780513
3534.879,-0.0526308661626658,0.168304941902756,-0.220935808065422
3535.362,-0.0618505880219864,0.172555414241881,-0.234406002263868
3535.844,-0.0665674837030892,0.176773480105004,-0.243340963808093
3536.326,-0.031414296654571,0.180967318182719,-0.21238161483729
3536.808,-0.0464870561848798,0.185136286716878,-0.231623342901758
3537.29,-0.0420430816106112,0.189279747763023,-0.231322829373634
3537.772,-0.0316053422565474,0.193397067288215,-0.225002409544763
3538.254,-0.053045037455675,0.197487615268253,-0.250532652723928
3538.736,-0.0489957465492274,0.20155076578429,-0.250546512333518
3539.219,-0.0500498153965943,0.205594239205693,-0.255644054602287
3539.701,-0.0367766883696099,0.209600673887103,-0.246377362256713
3540.183,-0.0240715733091967,0.213577857669524,-0.237649430978721
3540.665,-0.0368382995898848,0.217525182018256,-0.254363481608141
3541.147,-0.0238305365945841,0.221442042977489,-0.245272579572073
3541.629,-0.0219260037146469,0.225327841262902,-0.247253844977549
3542.111,-0.0265115203498567,0.229181982353569,-0.255693502703425
3542.593,-0.0135254059085064,0.233003876583124,-0.24652928249163
3543.075,-0.0461448598073915,0.236792939230181,-0.282937799037573
3543.558,0.0108230097638931,0.240556347285458,-0.229733337521565
3544.04,-0.020876747122724,0.244277941727186,-0.26515468884991
3544.522,-0.0173678806502302,0.247964979809202,-0.265332860459432
3545.004,-0.00857621026981192,0.251616897490036,-0.260193107759848
3545.486,-0.0097488354413322,0.255233136113813,-0.264981971555146
3545.968,-0.0141959956333508,0.25881314249599,-0.273009138129341
3546.45,-0.0419940903231577,0.262356369008151,-0.304350459331308
3546.932,-0.00859988899681596,0.265862273661989,-0.274462162658805
3547.415,0.00336137594059238,0.269337475587321,-0.265976099646729
3547.897,-0.0255154572081153,0.272767053343033,-0.298282510551148
3548.379,-0.0252763628507324,0.276157716860746,-0.301434079711478
3548.861,-0.00783089050868924,0.279508947547368,-0.287339838056057
3549.343,0.00244221028764713,0.282820232856714,-0.280378022569067
3549.825,-0.0145496700010312,0.286091066368167,-0.300640736369199
3550.307,-0.0278336009230067,0.289320947864268,-0.317154548787275
3550.789,-0.0313166720355937,0.292509383407487,-0.323826055443081
3551.271,-0.0178095329051331,0.295655885415917,-0.313465418321051
3551.754,0.021096181895583,0.29876636833296,-0.277670186437377
3552.236,0.0195575547711329,0.301827476850722,-0.282269922079589
3552.718,-0.000250910863062614,0.304845227000438,-0.305096137863501
3553.2,0.0206943653901384,0.307819157374422,-0.287124791984283
3553.682,0.025380683918673,0.310748813284683,-0.28536812936601
3554.164,0.0227012351012448,0.31363374683261,-0.290932511731365
3554.646,0.0403950093072929,0.316473516977663,-0.27607850767037
3555.128,0.02931133689696,0.319267689605012,-0.289956352708052
3555.611,0.0228531092050908,0.322021491008861,-0.29916838180377
3556.093,0.0465772066055692,0.324723097500898,-0.278145890895329
3556.575,0.0258197484146656,0.327377845496055,-0.301558097081389
3557.057,0.0378798449549897,0.329985329252229,-0.292105484297239
3557.539,0.040582566539701,0.332545150275212,-0.291962583735511
3558.021,0.0302254334724594,0.335056917379738,-0.304831483907278
3558.503,0.0370910360474141,0.337520246749525,-0.300429210702111
3558.985,0.0589064645491568,0.339934761996106,-0.281028297446949
3559.468,0.0516235962628535,0.342304950167226,-0.290681353904373
3559.949,0.0632049104234156,0.344615882050032,-0.281410971626616
3560.432,0.070582419338507,0.346886420638803,-0.276304001300296
3560.914,0.0722748162075284,0.349101961464579,-0.276827145257051
3561.396,0.07499041028235,0.35126691892784,-0.27627650864549
3561.878,0.0614185417895463,0.353380962394781,-0.291962420605235
3562.36,0.0769501509458976,0.355443769039166,-0.278493618093268
3562.842,0.0643290079583991,0.357455023891787,-0.293126015933388
3563.324,0.0862057830241802,0.359414419888807,-0.273208636864627
3563.806,0.0711860963305035,0.361321657918825,-0.290135561588322
3564.289,0.0842840351439165,0.363180240260202,-0.278896205116286
3564.771,0.0826717274631008,0.364982187368437,-0.282310459905336
3565.253,0.0674111685253287,0.366731126780585,-0.299319958255256
3565.735,0.0824646784780008,0.368426791658288,-0.285962113180287
3566.217,0.0929559674584723,0.370068923332733,-0.277112955874261
3566.699,0.0918516555940343,0.3716572713443,-0.279805615750266
3567.181,0.124536213001864,0.373191593480978,-0.248655380479114
3567.663,0.107202839788997,0.374671655815493,-0.267468816026496
3568.146,0.103065769230799,0.376100133580125,-0.273034364349326
3568.628,0.110748907068558,0.377470894134589,-0.266721987066031
3569.11,0.102541864545721,0.378786742741344,-0.276244878195623
3569.592,0.118339601728405,0.380047478975549,-0.261707877247145
3570.074,0.119409788672431,0.381252910863737,-0.261843122191306
3570.556,0.120019785423292,0.382402854913232,-0.26238306948994
3571.038,0.0916088320160853,0.383497136140297,-0.291888304124212
3571.52,0.115536308475519,0.384535588096966,-0.268999279621447
3572.002,0.0949776148158641,0.385518052896568,-0.290540438080704
3572.485,0.0880132523317165,0.386446244628224,-0.298432992296507
3572.967,0.107645190446924,0.387316178920757,-0.279670988473833
3573.449,0.0973138284228163,0.388129703734504,-0.290815875311688
3573.931,0.110104026231546,0.388886695674877,-0.278782669443331
3574.413,0.10071022383466,0.389587040016469,-0.288876816181809
3574.895,0.111318471183065,0.390230630720667,-0.278912159537602
3575.377,0.094892288216986,0.390817370451897,-0.295925082234911
3575.859,0.0908700848659514,0.391347170592559,-0.300477085726608
3576.342,0.109842148438627,0.391820872806942,-0.281978724368314
3576.824,0.0960943960744309,0.392236444339006,-0.296142048264575
3577.306,0.112954233049038,0.392594862744392,-0.279640629695354
3577.788,0.129911969248781,0.392896074418068,-0.262984105169287
3578.27,0.111550214549105,0.393140034527528,-0.281589819978423
3578.752,0.120961798814559,0.393326707019669,-0.27236490820511
3579.234,0.124151931898734,0.393456064626313,-0.269304132727579
3579.716,0.130293813644251,0.393528088868396,-0.263234275224145
3580.198,0.131714323882708,0.393542770058797,-0.261828446176089
3580.681,0.137612647919408,0.393499959187011,-0.255887311267603
3581.163,0.129360176602678,0.393399841446406,-0.264039664843728
3581.645,0.130419143206833,0.393242404396307,-0.262823261189474
3582.127,0.130974287519066,0.393027673536976,-0.26205338601791
3582.609,0.116949819315362,0.392755683154552,-0.27580586383919
3583.091,0.121615878360501,0.392426476315796,-0.270810597955295
3583.573,0.115721234408003,0.392040104861485,-0.276318870453482
3584.055,0.114470947200097,0.391596629398465,-0.277125682198368
3584.538,0.0956700480100388,0.391095021652996,-0.295424973642957
3585.02,0.117743355476936,0.39053743692972,-0.272794081452784
3585.502,0.138278678846415,0.389922982704264,-0.251644303857849
3585.984,0.138867077815185,0.389251754559464,-0.250384676744279
3586.466,0.133776822068484,0.388523856784306,-0.254747034715822
3586.948,0.127815051280056,0.387739402357943,-0.259924351077887
3587.43,0.132906755112113,0.386898512932358,-0.253991757820245
3587.912,0.161467293215296,0.386001318813727,-0.224534025598431
3588.395,0.152855922790561,0.385045922734134,-0.232189999943573
3588.876,0.175390470779561,0.384038580871684,-0.208648110092123
3589.359,0.162364851042184,0.382971072747681,-0.220606221705496
3589.841,0.163559964500728,0.381850019897521,-0.218290055396793
3590.323,0.150419330308019,0.380673443320549,-0.23025411301253
3590.805,0.148129348044527,0.379441524799816,-0.231312176755289
3591.287,0.167330907278927,0.378154454604936,-0.210823547326008
3591.769,0.163687967568023,0.376812431462919,-0.213124463894895
3592.251,0.151617498456751,0.375415662527673,-0.223798164070922
3592.733,0.156224929478118,0.373964363348266,-0.217739433870149
3593.216,0.138132487666326,0.372455577881386,-0.23432309021506
3593.698,0.137603569493599,0.370895786335125,-0.233292216841526
3594.18,0.13617031997962,0.369282161733439,-0.233111841753819
3594.662,0.162695898609336,0.367614952879729,-0.204919054270393
3595.144,0.133919664855604,0.365894416794419,-0.231974751938815
3595.626,0.135413878179151,0.364120818675548,-0.228706940496397
3596.108,0.145959308028516,0.362294431858093,-0.216335123829577
3596.59,0.122957183840061,0.360415537772078,-0.237458353932017
3597.073,0.15275909843972,0.358480365368001,-0.205721266928281
3597.555,0.139986856415948,0.356497225794307,-0.216510369378359
3598.037,0.153701528588542,0.354462472016499,-0.200760943427957
3598.519,0.138144524344654,0.352376417417198,-0.214231893072545
3599.001,0.152185053059039,0.350239383245894,-0.198054330186855
3599.483,0.148014054094038,0.348051698569696,-0.200037644475659
3599.965,0.168500036799536,0.345813700222833,-0.177313663423297
3600.447,0.164563250512913,0.343525732755045,-0.178962482242132
3600.929,0.16992061455904,0.341188148378703,-0.171267533819663
3601.412,0.181594289431249,0.338796304012586,-0.157202014581336
3601.894,0.160543504035171,0.336360471791862,-0.17581696775669
3602.376,0.137247196869392,0.333876125515227,-0.196628928645835
3602.858,0.188725097208255,0.331343647509329,-0.142618550301074
3603.34,0.155237644313409,0.328763427481695,-0.173525783168286
3603.822,0.155346487433743,0.326135862460996,-0.170789375027253
3604.304,0.166997765805377,0.323461356736155,-0.156463590930779
3604.786,0.168322568651593,0.320740321794332,-0.152417753142739
3605.269,0.13708724206889,0.317967387654303,-0.180880145585413
3605.751,0.162896343438021,0.315154462881882,-0.15225811944386
3606.233,0.175710096872603,0.312296286811998,-0.136586189939395
3606.715,0.188037301544252,0.309393299097261,-0.121355997553009
3607.197,0.179434036611575,0.306445946262056,-0.127011909650481
3607.679,0.189699311220139,0.30345468163405,-0.113755370413911
3608.161,0.190007974502425,0.300419965274687,-0.110411990772262
3608.643,0.194564685577806,0.297342263908644,-0.102777578330839
3609.125,0.182466473552505,0.294222050852259,-0.111755577299754
3609.608,0.195988421944083,0.291053201911099,-0.0950647799670162
3610.09,0.181825852922287,0.287849325741493,-0.106023472819206
3610.572,0.178324678037221,0.284604397678326,-0.106279719641105
3611.054,0.208613786342099,0.281318916681769,-0.0727051303396699
3611.536,0.174562976876786,0.277993387930693,-0.103430411053907
3612.018,0.189434238667772,0.274628322745221,-0.0851940840774491
3612.5,0.167119470728146,0.271224238508273,-0.104104767780128
3612.982,0.187313712057527,0.267781658586286,-0.0804679465287588
3613.465,0.186360291526572,0.264293852102644,-0.0779335605760713
3613.947,0.158353520261503,0.260775797343435,-0.102422277081932
3614.429,0.156889015181083,0.257220853220246,-0.100331838039163
3614.911,0.152085175230727,0.253629566233506,-0.101544391002779
3615.393,0.159295379342218,0.250002488456776,-0.0907071091145573
3615.875,0.142465836433665,0.246340177452037,-0.103874341018372
3616.357,0.129024465409454,0.24264319618421,-0.113618730774756
3616.839,0.121988585160224,0.23891211293484,-0.116923527774615
3617.322,0.125738709769891,0.235139656364954,-0.109400946595063
3617.803,0.136207052480287,0.231349939676931,-0.0951428871966431
3618.286,0.110888666775288,0.227512032881266,-0.116623366105977
3618.768,0.114451180155616,0.22365026247335,-0.109199082317735
3619.25,0.0771151385540456,0.219757309399246,-0.1426421708452
3619.732,0.115372100777876,0.215833771992308,-0.100461671214433
3620.214,0.127595815620392,0.211880253275952,-0.0842844376555604
3620.696,0.110151891860806,0.207897360871174,-0.0977454690103678
3621.178,0.111065408264256,0.203885706903321,-0.0928202986390647
3621.66,0.101718213581727,0.199845907908316,-0.0981276943265894
3622.143,0.114245250693845,0.19577011812981,-0.0815248674359657
3622.625,0.0938014019147317,0.191675840702222,-0.0978744387874904
3623.107,0.109650458214745,0.187555294679163,-0.077904836464418
3623.589,0.114556188287931,0.183409113294858,-0.0688529250069266
3624.071,0.104931900814012,0.179237933714712,-0.0743060329006997
3624.553,0.104871494458344,0.175042396937499,-0.0701709024791557
3625.035,0.117728057871876,0.170823147697136,-0.0530950898252601
3625.517,0.125130439691119,0.166580834363805,-0.0414503946726859
3626,0.13859512764148,0.162307238022883,-0.0237121103814028
3626.482,0.136624923980424,0.158020711206313,-0.0213957872258888
3626.964,0.142447654544636,0.153713087597814,-0.0112654330531776
3627.446,0.156886117912443,0.149385029119539,0.00750108879290362
3627.928,0.160125682647529,0.145037200827334,0.0150884818201947
3628.41,0.168666637298909,0.140670270808666,0.0279963664902427
3628.892,0.161020520400871,0.136284910080225,0.0247356103206461
3629.374,0.165872850472976,0.131881792485025,0.0339910579879504
3629.856,0.172526566019961,0.127461594589016,0.0450649714309452
3630.339,0.158093951241092,0.123015774438737,0.0350781768023548
3630.821,0.151761725021927,0.118563424109252,0.033198300912675
3631.303,0.114275919699537,0.114096039896998,0.00017987980253921
3631.785,0.124101053719087,0.109614308223118,0.0144867454959698
3632.267,0.132505635510743,0.105118917708871,0.0273867178018717
3632.749,0.123224313489629,0.100610559070081,0.0226137544195484
3633.231,0.105222006055833,0.0960899250111925,0.00913208104464013
3633.713,0.0990615315943053,0.091557710119091,0.00750382147521433
3634.196,0.0923101587298589,0.0870051744087647,0.00530498432109425
3634.678,0.103748047109757,0.0824518682006231,0.0212961789091343
3635.16,0.0942745035223105,0.0778890766008017,0.0163854269215088
3635.642,0.0945014962916133,0.0733175006609515,0.0211839956306618
3636.124,0.0905043237264636,0.0687378427797351,0.0217664809467285
3636.606,0.0706727441203086,0.0641508065952156,0.00652193752509291
3637.088,0.0726429257512109,0.059557096876866,0.0130858288743449
3637.57,0.0647405168818018,0.0549574194175305,0.00978309746427136
3638.052,0.0581636457592545,0.0503524809252304,0.0078111648340241
3638.535,0.06512576697029,0.0457334214110977,0.0193923455591924
3639.017,0.0753201477912242,0.0411200768541871,0.0342000709370371
3639.499,0.0553861410035807,0.0365035972658899,0.0188825437376908
3639.981,0.0673771347922241,0.0318846919307385,0.0354924428614856
3640.463,0.0574120973263526,0.0272640705053223,0.0301480268210303
3640.945,0.0397068367594677,0.0226424429093203,0.0170643938501474
3641.427,0.0298559112293155,0.0180205192167377,0.0118353920125778
